Number of Records,Ace1,Ace2,avgFirstServe1,avgFirstServe2,avgSecServe1,avgSecServe2,Break1,Break2,Country1,Country2,Double1,Double2,Error1,Error2,fastServe1,fastServe2,firstPointWon1,firstPointWon2,firstServe1,firstServe2,Gender,Net1,Net2,Player1,Player2,Results,Return1,Return2,Round,secPointWon1,secPointWon2,Total1,Total2,Winner1,Winner2,Winner,Year
1,2,3,179,182,138,138,0.5,0,GBR,MON,3,6,17,24,193,193,0.8,0.68,0.58,0.45,m,0.75,0.47,Tim Henman,Jean-Rene Lisnard,6-2 6-4 6-2,0.43,0.21,First,0.77,0.48,89,58,22,24,Tim Henman,2004
1,7,0,176,171,146,146,0.45,1,ESP,ESP,0,5,15,32,196,182,0.84,0.43,0.58,0.59,m,0.67,0.57,Juan Carlos Ferrero,Albert Montanes,6-0 6-1 6-1,0.62,0.29,First,0.52,0.31,83,43,19,8,Juan Carlos Ferrero,2004
1,17,5,,,,,0.45,0.22,ARG,BEL,7,4,53,28,,,0.82,0.68,0.53,0.65,m,0.57,0.71,Agustin Calleri,Christophe Rochus,6-1 3-6 6-3 7-5,0.42,0.3,First,0.56,0.38,129,100,52,25,Agustin Calleri,2004
1,5,4,164,183,143,143,0.6,0,ESP,CZE,3,5,25,34,190,200,0.78,0.62,0.58,0.48,m,0.73,0.42,Rafael Nadal,Michal Tabara,6-1 6-2 6-2,0.51,0.28,First,0.63,0.38,82,50,21,10,Rafael Nadal,2004
1,3,15,,,,,0.33,0.36,ESP,RSA,3,6,30,59,,,0.68,0.71,0.7,0.69,m,0.65,0.57,David Sanchez-Munoz,Wesley Moodie,6-7(1) 7-6(5) 4-6 6-4 6-3,0.36,0.35,First,0.57,0.48,175,171,53,66,David Sanchez-Munoz,2004
1,17,12,,,,,0.29,,SWE,GER,5,4,17,16,,,0.83,0.73,0.71,0.66,m,0.65,0.33,Joachim Johansson,Alexander Popp,6-4 7-6(3) 6-4,0.33,0.22,First,0.65,0.56,105,91,48,29,Joachim Johansson,2004
1,10,6,190,164,134,134,0.36,0.1,FRA,ARG,5,1,50,36,204,190,0.76,0.63,0.51,0.68,m,0.67,0.67,Cyril Saulnier,Guillermo Coria,7-6(7) 6-2 6-4,0.41,0.31,First,0.6,0.5,117,96,51,20,Cyril Saulnier,2004
1,7,1,,,,,0.71,0.5,SVK,BEL,6,5,29,43,,,0.78,0.72,0.57,0.48,m,0.75,0.5,Karol Kucera,Xavier Malisse,6-2 6-3 6-4,0.43,0.33,First,0.53,0.43,95,75,17,22,Karol Kucera,2004
1,17,5,163,166,132,132,0.24,0.13,FRA,AUS,2,7,18,39,187,195,0.82,0.62,0.57,0.66,m,0.63,0.61,Fabrice Santoro,Peter Luczak,7-5 4-6 7-5 6-1,0.4,0.25,First,0.65,0.56,143,115,58,48,Fabrice Santoro,2004
1,1,1,,,,,0.56,0,ARG,FRA,5,6,27,56,,,0.86,0.58,0.66,0.56,m,0.64,0.57,Guillermo Canas,Sebastien de Chaunac,6-2 6-2 6-4,0.44,0.27,First,0.46,0.54,91,66,13,18,Guillermo Canas,2004
1,23,10,181,164,133,133,0.33,0.33,AUS,CRO,7,3,55,25,208,195,0.84,0.74,0.57,0.65,m,0.64,0.63,Wayne Arthurs,Roko Karanusic,7-6(2) 6-4 6-7(2) 6-7(5) 6-2,0.31,0.27,First,0.59,0.61,171,160,73,55,Wayne Arthurs,2004
1,5,2,172,161,141,141,0.58,0.38,CZE,BEL,1,2,19,32,191,179,0.76,0.57,0.69,0.62,m,0.5,0.73,Jiri Novak,Olivier Rochus,6-3 6-3 7-5,0.51,0.34,First,0.43,0.38,103,73,35,26,Jiri Novak,2004
1,4,3,173,176,145,145,0.43,0,AUS,PHI,3,3,22,23,190,200,0.82,0.56,0.56,0.5,m,0.53,0.8,Lleyton Hewitt,Cecil Mamiit,6-2 6-4 0-1 ret.,0.41,0.26,First,0.64,0.63,63,51,15,11,Lleyton Hewitt,2004
1,3,8,166,173,146,146,0.55,0.43,ESP,GBR,2,5,14,29,191,209,0.73,0.69,0.67,0.58,m,0.5,0.45,Albert Costa,Greg Rusedski,6-4 6-3 6-4,0.44,0.36,First,0.46,0.39,88,74,33,37,Albert Costa,2004
1,19,5,178,162,133,133,0.83,0.41,BRA,NED,8,6,52,64,201,188,0.73,0.63,0.54,0.57,m,0.75,0.76,Gustavo Kuerten,John van Lottum,5-7 6-0 6-1 2-6 8-6,0.46,0.39,First,0.46,0.42,148,126,43,48,Gustavo Kuerten,2004
1,8,2,173,166,147,147,0.5,0.25,USA,AUS,3,3,33,25,191,182,0.79,0.56,0.56,0.72,m,0.75,0.64,Andre Agassi,Todd Larkham,6-1 6-3 6-4,0.48,0.32,First,0.53,0.44,94,71,33,15,Andre Agassi,2004
1,20,10,199,178,143,143,0.25,0.2,USA,CHI,4,5,28,42,220,214,0.84,0.68,0.57,0.64,m,0.6,0.71,Andy Roddick,Fernando Gonzalez,6-2 7-5 7-6(4),0.4,0.28,First,0.57,0.44,120,99,38,43,Andy Roddick,2004
1,21,12,,,,,0,0,CRO,USA,6,5,40,20,,,0.83,0.85,0.66,0.63,m,0.54,0.85,Ivo Karlovic,Mardy Fish,7-6(0) 7-6(5) 7-6(4),0.23,0.28,First,0.52,0.63,113,117,51,44,Ivo Karlovic,2004
1,18,10,,,,,0.33,0.33,CZE,FRA,9,14,44,51,,,0.76,0.65,0.56,0.45,m,0.59,0.64,Tomas Berdych,Nicolas Mahut,6-4 6-2 5-7 6-3,0.46,0.37,First,0.47,0.45,147,123,49,28,Tomas Berdych,2004
1,3,10,,,,,0.33,0.33,CZE,GER,5,10,40,29,,,0.75,0.63,0.66,0.6,m,0.82,0.53,Bohdan Ulihrach,Lars Burgsmuller,6-4 3-6 6-2 6-1,0.46,0.34,First,0.49,0.42,130,109,40,35,Bohdan Ulihrach,2004
1,4,2,,,,,0.46,0,AUT,GER,0,5,18,45,,,0.79,0.58,0.61,0.65,m,0.65,0.73,Jurgen Melzer,Tomas Behrend,6-1 6-2 6-2,0.51,0.22,First,0.76,0.31,93,55,25,17,Jurgen Melzer,2004
1,8,6,,,,,0.55,0.67,FRA,ESP,6,8,26,40,,,0.82,0.69,0.57,0.55,m,0.67,0.9,Jerome Golmard,Albert Portas,7-6(3) 6-4 6-1,0.44,0.31,First,0.53,0.4,103,80,32,29,Jerome Golmard,2004
1,3,0,180,155,144,144,0.63,0,USA,ESP,7,3,19,21,212,177,0.87,0.41,0.45,0.55,m,0.69,0.75,Taylor Dent,Fernando Verdasco,6-2 6-1 2-1 ret.,0.53,0.25,First,0.64,0.54,71,42,22,14,Taylor Dent,2004
1,3,3,173,173,139,139,0.5,0.33,FRA,RUS,3,5,28,40,191,191,0.84,0.6,0.45,0.54,m,0.63,0.6,Sebastien Grosjean,Mikhail Youzhny,6-1 6-4 7-5,0.45,0.29,First,0.61,0.49,104,77,25,20,Sebastien Grosjean,2004
1,3,6,162,163,137,137,0.42,0.2,ARG,ESP,10,7,32,52,187,195,0.71,0.61,0.63,0.51,m,0.7,0.55,Gaston Gaudio,Tommy Robredo,6-3 6-2 7-6(6),0.43,0.36,First,0.53,0.52,116,99,21,27,Gaston Gaudio,2004
1,15,2,182,175,140,140,0.46,0.38,FRA,KOR,2,3,27,36,195,193,0.75,0.63,0.57,0.53,m,0.63,0.63,Nicolas Escude,Hyung-Taik Lee,6-3 7-6(5) 6-2,0.5,0.36,First,0.5,0.36,111,83,41,21,Nicolas Escude,2004
1,26,26,,,,,0.5,0.57,USA,FRA,12,8,50,56,,,0.76,0.8,0.63,0.6,m,0.6,0.68,Todd Martin,Antony Dupuis,4-6 4-6 7-6(5) 7-6(4) 6-3,0.32,0.3,First,0.58,0.49,164,159,66,67,Todd Martin,2004
1,3,1,,,,,0.54,0,ECU,ESP,1,5,20,47,,,0.81,0.56,0.72,0.62,m,0.76,0.58,Nicolas Lapentti,Oscar Hernandez,6-1 6-3 6-1,0.53,0.22,First,0.69,0.32,99,60,13,18,Nicolas Lapentti,2004
1,3,6,,,,,0.63,0,NED,DEN,1,5,22,48,,,0.75,0.71,0.83,0.59,m,0.65,0.67,Sjeng Schalken,Kenneth Carlsen,7-5 6-3 6-1,0.41,0.28,First,0.53,0.41,97,73,19,25,Sjeng Schalken,2004
1,2,3,145,178,149,149,0.4,0,ESP,MAR,1,2,5,16,185,196,0.88,0.5,0.53,0.67,m,,,Galo Blanco,Younes El Aynaoui,4-1 ret.,0.58,0.33,First,0.43,0.25,24,15,7,6,Galo Blanco,2004
1,11,7,177,178,149,149,0.56,0,THA,ARG,5,5,20,36,196,204,0.86,0.56,0.54,0.57,m,0.63,0.6,Paradorn Srichaphan,Jose Acasuso,7-5 6-4 6-0,0.45,0.25,First,0.62,0.54,101,70,35,23,Paradorn Srichaphan,2004
1,4,7,,,,,0.5,0.4,SVK,BRA,2,5,34,55,,,0.67,0.65,0.71,0.48,m,0.57,0.75,Dominik Hrbaty,Flavio Saretta,6-3 6-3 6-3,0.49,0.33,First,0.7,0.37,98,71,19,23,Dominik Hrbaty,2004
1,18,2,,,,,0.43,0,USA,FRA,0,8,9,13,,,0.79,0.67,0.67,0.48,m,0.53,0.67,Jan-Michael Gambill,Gregory Carraz,6-2 6-3 ret.,0.44,0.28,First,0.58,0.46,63,44,36,12,Jan-Michael Gambill,2004
1,10,12,185,167,143,143,0.33,0.5,SWE,GER,4,4,72,45,204,193,0.71,0.71,0.64,0.63,m,0.6,0.71,Robin Soderling,Rainer Schuettler,4-6 4-6 7-5 6-3 6-4,0.36,0.34,First,0.56,0.53,158,155,54,47,Robin Soderling,2004
1,10,10,,,,,0.4,0.5,SWE,USA,9,1,69,39,,,0.78,0.66,0.58,0.62,m,0.65,0.4,Thomas Enqvist,Vince Spadea,4-6 6-4 6-4 7-6(6),0.36,0.35,First,0.48,0.6,142,139,60,28,Thomas Enqvist,2004
1,19,1,192,152,136,136,0.45,0.25,RUS,USA,2,9,55,31,208,177,0.74,0.67,0.58,0.59,m,0.62,0.64,Marat Safin,Brian Vahaly,6-2 3-6 6-3 6-4,0.4,0.32,First,0.59,0.49,127,109,64,25,Marat Safin,2004
1,11,5,191,163,142,142,0.29,0.2,AUS,AUS,4,4,33,20,217,183,0.8,0.7,0.53,0.59,m,0.65,0.6,Chris Guccione,Alun Jones,6-3 7-6(3) 6-2,0.4,0.31,First,0.55,0.46,110,90,38,34,Chris Guccione,2004
1,4,5,158,170,134,134,0.57,0.17,FIN,CHI,5,10,45,75,190,201,0.71,0.62,0.62,0.59,m,0.68,0.59,Jarkko Nieminen,Nicolas Massu,6-1 6-7(5) 6-2 6-3,0.47,0.35,First,0.56,0.38,138,105,27,35,Jarkko Nieminen,2004
1,5,7,,,,,0.27,0.4,CRO,RUS,2,7,38,50,,,0.67,0.66,0.59,0.54,m,0.68,0.5,Ivan Ljubicic,Dmitry Tursunov,7-6(2) 6-4 5-7 6-2,0.38,0.32,First,0.7,0.57,148,135,35,45,Ivan Ljubicic,2004
1,4,4,,,,,0.75,0.29,ESP,LUX,5,8,27,45,,,0.79,0.69,0.55,0.51,m,0.55,0.55,David Ferrer,Gilles Muller,7-6(4) 6-1 6-3,0.46,0.34,First,0.5,0.39,100,77,21,23,David Ferrer,2004
1,7,3,,,,,0.62,0.56,SVK,AUT,6,2,50,44,,,0.81,0.55,0.52,0.71,m,0.81,0.5,Karol Beck,Stefan Koubek,6-4 6-0 2-6 6-4,0.5,0.41,First,0.35,0.35,114,95,27,18,Karol Beck,2004
1,7,6,,,,,0.44,0.8,FRA,RUS,4,9,41,74,,,0.69,0.72,0.58,0.51,m,0.68,0.73,Olivier Patience,Igor Andreev,4-6 4-6 7-6(4) 6-1 6-2,0.39,0.37,First,0.54,0.5,143,140,30,58,Olivier Patience,2004
1,10,8,159,163,134,134,0.35,0.16,RUS,FRA,3,5,51,61,190,188,0.7,0.7,0.71,0.52,m,0.52,0.56,Nikolay Davydenko,Arnaud Clement,6-7(6) 4-6 6-4 6-1 6-2,0.4,0.37,First,0.46,0.5,166,153,53,36,Nikolay Davydenko,2004
1,16,12,166,170,144,144,0.25,0.2,USA,PER,5,4,24,36,196,211,0.82,0.64,0.57,0.64,m,0.6,0.6,Robby Ginepri,Luis Horna,7-5 6-3 6-3,0.43,0.29,First,0.57,0.47,113,94,53,38,Robby Ginepri,2004
1,8,2,186,171,136,136,0.45,0.13,USA,PER,5,1,41,21,212,193,0.74,0.64,0.56,0.63,m,0.68,0.5,James Blake,Ivan Miranda,6-1 6-4 6-4,0.45,0.32,First,0.59,0.41,96,75,36,13,James Blake,2004
1,2,2,,,,,0.83,0.33,ARG,GEO,2,10,16,58,,,0.66,0.68,0.71,0.7,m,0.5,0.68,Juan Ignacio Chela,Irakli Labadze,6-4 6-3 3-6 6-3,0.4,0.37,First,0.56,0.39,118,108,15,55,Juan Ignacio Chela,2004
1,19,1,192,162,134,134,0.33,0.33,SUI,ESP,2,3,49,32,217,200,0.87,0.6,0.55,0.78,m,0.92,0.63,Stanislas Wawrinka,Rafael Nadal,6-3 6-2 3-6 6-3,0.44,0.29,Final,0.51,0.42,116,88,53,19,Stanislas Wawrinka,2014
1,3,8,175,181,152,152,0.29,0.5,ESP,SUI,1,1,25,50,198,203,0.73,0.65,0.65,0.66,m,0.3,0.55,Rafael Nadal,Roger Federer,7-6(4) 6-3 6-3,0.4,0.27,semi,0.73,0.5,105,86,28,34,Rafael Nadal,2014
1,18,21,189,195,152,152,0.25,0,SUI,CZE,4,7,49,49,217,216,0.82,0.82,0.61,0.62,m,0.78,0.74,Stanislas Wawrinka,Tomas Berdych,6-3 6-7(1) 7-6(3) 7-6(4),0.28,0.28,semi,0.56,0.57,143,142,57,60,Stanislas Wawrinka,2014
1,3,16,168,189,152,152,0.36,0.5,ESP,BUL,7,5,47,61,201,219,0.73,0.71,0.73,0.58,m,0.89,0.68,Rafael Nadal,Grigor Dimitrov,3-6 7-6(3) 7-6(7) 6-2,0.38,0.29,quarter,0.67,0.49,147,132,42,54,Rafael Nadal,2014
1,10,9,184,183,131,131,0.24,0.5,SUI,GBR,0,1,42,46,204,208,0.78,0.67,0.64,0.61,m,0.74,0.63,Roger Federer,Andy Murray,6-3 6-4 6-7(6) 6-3,0.4,0.27,quarter,0.64,0.49,147,121,54,41,Roger Federer,2014
1,17,7,194,187,146,146,0.5,0.57,SUI,SRB,5,1,60,60,219,203,0.72,0.71,0.58,0.73,m,0.67,0.74,Stanislas Wawrinka,Novak Djokovic,2-6 6-4 6-2 3-6 9-7,0.32,0.37,quarter,0.5,0.59,153,161,51,45,Stanislas Wawrinka,2014
1,10,2,194,167,141,141,0.38,0.25,CZE,ESP,4,1,62,46,217,185,0.78,0.64,0.52,0.61,m,0.64,0.92,Tomas Berdych,David Ferrer,6-1 6-4 2-6 6-4,0.42,0.39,quarter,0.44,0.5,128,119,43,30,Tomas Berdych,2014
1,8,3,180,182,139,139,0.5,0.17,GBR,FRA,3,8,47,56,209,192,0.76,0.67,0.62,0.51,m,0.67,0.65,Andy Murray,Stephane Robert,6-1 6-2 6-7(6) 6-2,0.46,0.33,Fourth,0.52,0.39,137,103,48,33,Andy Murray,2014
1,12,2,185,178,148,148,0.63,0.4,ESP,JPN,1,1,28,51,202,199,0.76,0.67,0.71,0.66,m,0.53,0.8,Rafael Nadal,Kei Nishikori,7-6(3) 7-5 7-6(3),0.42,0.35,Fourth,0.39,0.41,129,110,36,36,Rafael Nadal,2014
1,7,8,184,191,146,146,0.43,0,SUI,FRA,1,1,21,28,202,224,0.88,0.7,0.57,0.52,m,0.83,0.44,Roger Federer,Jo-Wilfried Tsonga,6-3 7-5 6-4,0.38,0.2,Fourth,0.69,0.55,100,72,43,29,Roger Federer,2014
1,11,5,192,171,147,147,0.8,0.2,BUL,ESP,3,1,34,45,219,198,0.85,0.68,0.6,0.64,m,0.66,0.57,Grigor Dimitrov,Roberto Bautista-Agut,6-3 3-6 6-2 6-4,0.35,0.3,Fourth,0.47,0.59,114,100,38,27,Grigor Dimitrov,2014
1,7,3,177,180,139,139,0.27,,SRB,ITA,2,7,21,44,200,201,0.88,0.59,0.72,0.59,m,0.75,0.69,Novak Djokovic,Fabio Fognini,6-3 6-0 6-2,0.51,0.17,Fourth,0.71,0.35,96,55,33,20,Novak Djokovic,2014
1,14,1,197,185,149,149,0.4,0.25,SUI,ESP,3,0,37,22,221,199,0.9,0.7,0.56,0.71,m,0.68,0.81,Stanislas Wawrinka,Tommy Robredo,6-3 7-6(3) 7-6(5),0.37,0.27,Fourth,0.51,0.45,118,96,57,24,Stanislas Wawrinka,2014
1,4,16,193,194,171,171,0.29,,CZE,RSA,3,1,17,30,219,212,0.89,0.63,0.52,0.72,m,0.83,0.32,Tomas Berdych,Kevin Anderson,6-2 6-2 6-3,0.44,0.24,Fourth,0.62,0.38,92,66,38,31,Tomas Berdych,2014
1,3,4,171,179,137,137,0.47,0.27,ESP,GER,1,3,43,49,189,193,0.74,0.55,0.63,0.61,m,0.7,0.52,David Ferrer,Florian Mayer,6-7(5) 7-5 6-2 6-1,0.48,0.33,Fourth,0.55,0.46,153,118,64,33,David Ferrer,2014
1,4,13,168,186,140,140,0.35,0.29,ESP,FRA,1,3,23,59,194,202,0.71,0.63,0.83,0.58,m,0.79,0.5,Roberto Bautista-Agut,Benoit Paire,6-2 6-1 6-4,0.52,0.32,Third,0.54,0.29,96,65,21,31,Roberto Bautista-Agut,2014
1,6,3,180,178,148,148,0.36,0,SUI,RUS,1,5,18,33,202,194,0.87,0.6,0.62,0.69,m,0.55,0.37,Roger Federer,Teimuraz Gabashvili,6-2 6-2 6-3,0.47,0.25,Third,0.57,0.36,98,66,35,27,Roger Federer,2014
1,6,8,174,193,155,155,0.36,1,GBR,ESP,2,7,30,44,206,214,0.86,0.7,0.64,0.57,m,0.61,0.7,Andy Murray,Feliciano Lopez,7-6(2) 6-4 6-2,0.4,0.27,Third,0.48,0.47,106,84,29,31,Andy Murray,2014
1,15,21,194,200,169,169,0.5,0.33,BUL,CAN,5,5,13,39,217,226,0.83,0.74,0.6,0.59,m,0.8,0.42,Grigor Dimitrov,Milos Raonic,6-3 3-6 6-4 7-6(10),0.32,0.2,Third,0.75,0.59,128,107,49,50,Grigor Dimitrov,2014
1,3,1,176,162,140,140,0.67,0.25,JPN,USA,1,5,27,32,193,201,0.71,0.49,0.54,0.64,m,0.43,0.5,Kei Nishikori,Donald Young,7-5 6-1 6-0,0.59,0.34,Third,0.6,0.27,93,56,30,17,Kei Nishikori,2014
1,17,7,189,181,137,137,0.5,0,FRA,FRA,0,3,29,25,223,198,0.8,0.79,0.66,0.53,m,0.74,0.82,Jo-Wilfried Tsonga,Gilles Simon,7-6(5) 6-4 6-2,0.31,0.25,Third,0.65,0.58,94,79,40,21,Jo-Wilfried Tsonga,2014
1,7,6,177,176,146,146,0.4,0,FRA,SVK,5,4,23,38,194,196,0.86,0.65,0.72,0.53,m,0.82,0.62,Stephane Robert,Martin Klizan,6-0 7-6(2) 6-4,0.43,0.25,Third,0.46,0.48,105,75,35,36,Stephane Robert,2014
1,2,10,182,190,154,154,0.5,0,ESP,FRA,0,5,18,57,205,216,0.72,0.57,0.67,0.69,m,0.69,0.44,Rafael Nadal,Gael Monfils,6-1 6-2 6-3,0.5,0.27,Third,0.77,0.33,107,70,21,33,Rafael Nadal,2014
1,27,8,198,177,143,143,0.25,0.43,RSA,FRA,6,4,69,34,220,196,0.76,0.72,0.67,0.74,m,0.73,0.59,Kevin Anderson,Edouard Roger-Vasselin,3-6 4-6 6-3 7-6(5) 7-5,0.35,0.32,Third,0.52,0.44,164,162,82,43,Kevin Anderson,2014
1,16,4,185,176,148,148,0.43,0.33,ESP,FRA,3,5,38,34,204,204,0.78,0.72,0.65,0.62,m,0.72,0.77,Tommy Robredo,Richard Gasquet,2-6 7-5 6-4 7-6(6),0.36,0.35,Third,0.43,0.53,140,137,51,62,Tommy Robredo,2014
1,2,8,173,197,162,162,0.45,0.33,ESP,FRA,1,8,24,51,187,212,0.7,0.69,0.72,0.58,m,0.83,0.63,David Ferrer,Jeremy Chardy,6-2 7-6(5) 6-2,0.45,0.3,Third,0.71,0.36,111,87,22,30,David Ferrer,2014
1,13,5,199,174,143,143,0.56,0,CZE,BIH,1,6,26,34,215,190,0.9,0.71,0.57,0.44,m,0.72,0.56,Tomas Berdych,Damir Dzumhur,6-4 6-2 6-2,0.47,0.22,Third,0.61,0.39,93,58,32,21,Tomas Berdych,2014
1,17,3,165,186,151,151,0.45,0,GER,POL,0,7,7,44,188,220,0.91,0.69,0.68,0.53,m,0.92,0.73,Florian Mayer,Jerzy Janowicz,7-5 6-2 6-2,0.44,0.16,Third,0.68,0.41,98,63,38,34,Florian Mayer,2014
1,6,5,188,182,143,143,0.63,1,SRB,UZB,1,1,23,26,205,203,0.78,0.73,0.63,0.65,m,0.76,0.33,Novak Djokovic,Denis Istomin,6-3 6-3 7-5,0.41,0.26,Third,0.69,0.33,93,71,31,14,Novak Djokovic,2014
1,9,10,178,193,146,146,0.4,0.25,ITA,USA,3,1,26,41,203,214,0.75,0.66,0.6,0.63,m,0.64,0.48,Fabio Fognini,Sam Querrey,7-5 6-4 6-4,0.4,0.26,Third,0.72,0.5,108,86,43,27,Fabio Fognini,2014
1,6,12,168,174,132,132,0.4,0.33,USA,ITA,15,10,78,65,199,196,0.66,0.68,0.61,0.57,m,0.65,0.6,Donald Young,Andreas Seppi,6-4 2-6 6-3 4-6 7-5,0.39,0.43,Second,0.43,0.52,158,165,47,47,Donald Young,2014
1,7,4,179,187,153,153,0.5,0,ESP,AUS,1,3,19,24,199,203,0.82,0.63,0.74,0.67,m,0.79,0.8,Rafael Nadal,Thanasi Kokkinakis,6-2 6-4 6-2,0.45,0.24,Second,0.58,0.38,91,61,39,21,Rafael Nadal,2014
1,2,12,172,181,154,154,0.29,0.6,RUS,ESP,4,18,51,71,199,215,0.64,0.7,0.68,0.6,m,0.6,0.58,Teimuraz Gabashvili,Fernando Verdasco,7-6(1) 3-6 2-6 6-4 6-4,0.36,0.38,Second,0.57,0.54,146,156,24,56,Teimuraz Gabashvili,2014
1,13,12,177,190,155,155,0.35,0.29,FRA,POL,8,6,28,63,196,210,0.78,0.66,0.58,0.58,m,0.87,0.61,Stephane Robert,Michal Przysiezny,7-6(3) 6-1 6-7(3) 6-1,0.44,0.31,Second,0.58,0.44,143,112,43,46,Stephane Robert,2014
1,12,28,173,190,151,151,0.63,0.24,ESP,ARG,6,2,59,41,199,213,0.77,0.72,0.69,0.72,m,0.71,0.52,Roberto Bautista-Agut,Juan Martin Del Potro,4-6 6-3 5-7 6-4 7-5,0.34,0.33,Second,0.45,0.5,162,152,72,53,Roberto Bautista-Agut,2014
1,14,9,191,186,158,158,0.33,0.25,FRA,BRA,6,5,28,29,218,207,0.86,0.65,0.64,0.45,m,0.67,0.72,Jo-Wilfried Tsonga,Thomaz Bellucci,7-6(6) 6-4 6-4,0.39,0.25,Second,0.55,0.59,110,88,47,19,Jo-Wilfried Tsonga,2014
1,7,15,,,,,0.83,0.47,FRA,CRO,8,7,8,7,,,0.73,0.68,0.49,0.5,m,,,Gilles Simon,Marin Cilic,4-6 7-6(3) 6-7(5) 6-1 6-2,0.44,0.41,Second,0.45,0.43,171,156,7,15,Gilles Simon,2014
1,13,5,187,195,164,164,0.36,1,FRA,USA,3,9,30,37,213,217,0.84,0.7,0.62,0.58,m,0.77,0.55,Gael Monfils,Jack Sock,7-6(2) 7-5 6-2,0.4,0.23,Second,0.66,0.47,117,92,39,34,Gael Monfils,2014
1,16,12,,,,,0.36,0.75,SVK,SLO,5,8,5,8,,,0.73,0.72,0.58,0.63,m,,,Martin Klizan,Blaz Rola,6-4 6-3 5-7 7-6(2),0.38,0.28,Second,0.69,0.44,139,123,16,12,Martin Klizan,2014
1,11,6,180,181,142,142,0.55,0.5,SUI,SLO,0,3,35,21,208,202,0.78,0.52,0.76,0.62,m,0.79,0.31,Roger Federer,Blaz Kavcic,6-2 6-1 7-6(4),0.49,0.29,Second,0.5,0.47,103,72,52,14,Roger Federer,2014
1,32,24,186,189,153,153,0.29,0.2,FRA,AUS,5,11,45,74,208,211,0.84,0.7,0.5,0.66,m,0.88,0.6,Benoit Paire,Nick Kyrgios,6-7(5) 6-7(5) 6-4 6-2 6-2,0.39,0.29,Second,0.59,0.43,188,159,78,59,Benoit Paire,2014
1,15,2,196,178,151,151,0.24,0.5,BUL,TPE,7,2,35,46,216,194,0.86,0.58,0.59,0.7,m,0.56,0.72,Grigor Dimitrov,Yen-Hsun Lu,6-3 6-3 7-6(11),0.43,0.3,Second,0.46,0.54,117,95,36,23,Grigor Dimitrov,2014
1,8,6,,,,,0.36,0.5,ESP,GER,3,3,24,25,,,0.75,0.66,0.62,0.68,m,0.81,0.61,Feliciano Lopez,Michael Berrer,6-3 7-6(6) 6-4,0.38,0.3,Second,0.62,0.52,108,93,43,29,Feliciano Lopez,2014
1,5,2,172,175,143,143,0.47,0.75,GBR,FRA,5,7,31,55,207,196,0.8,0.46,0.59,0.55,m,1,0.6,Andy Murray,Vincent Millot,6-2 6-2 7-5,0.55,0.31,Second,0.55,0.44,106,68,25,22,Andy Murray,2014
1,27,6,,,,,0.33,0,CAN,ROU,2,1,36,23,,,0.85,0.72,0.64,0.67,m,0.68,0.7,Milos Raonic,Victor Hanescu,7-6(9) 6-4 6-4,0.32,0.23,Second,0.62,0.59,116,101,63,23,Milos Raonic,2014
1,5,7,174,167,140,140,0.5,0.2,JPN,SRB,3,3,27,49,197,203,0.83,0.58,0.64,0.7,m,0.71,0.57,Kei Nishikori,Dusan Lajovic,6-1 6-1 7-6(3),0.51,0.28,Second,0.52,0.3,104,68,30,17,Kei Nishikori,2014
1,19,14,178,179,150,150,0.36,0.43,GER,RUS,3,5,41,46,200,191,0.78,0.74,0.6,0.55,m,0.69,0.67,Florian Mayer,Mikhail Youzhny,6-4 3-6 6-3 3-6 6-3,0.33,0.28,Second,0.65,0.59,136,126,48,48,Florian Mayer,2014
1,13,8,190,174,149,149,0.8,0.27,CAN,AUS,3,3,47,43,210,196,0.77,0.75,0.6,0.68,m,0.64,0.74,Vasek Pospisil,Matthew Ebden,3-6 7-6(6) 7-6(9) 6-1,0.34,0.3,Second,0.61,0.48,132,121,46,30,Vasek Pospisil,2014
1,15,11,194,171,144,144,0.27,0.27,POL,ESP,5,1,47,28,224,186,0.71,0.64,0.67,0.79,m,0.61,0.65,Jerzy Janowicz,Pablo Andujar,4-6 7-6(3) 7-6(5) 6-3,0.35,0.36,Second,0.48,0.67,151,149,63,57,Jerzy Janowicz,2014
1,5,8,188,185,169,169,0.63,,CZE,FRA,4,9,13,32,213,218,0.88,0.62,0.64,0.63,m,0.84,0.56,Tomas Berdych,Kenny de Schepper,6-4 6-1 6-3,0.49,0.21,Second,0.63,0.32,93,57,29,29,Tomas Berdych,2014
1,19,7,200,204,170,170,0.56,0.33,USA,LAT,4,4,21,41,220,220,0.88,0.66,0.72,0.46,m,0.55,0.55,Sam Querrey,Ernests Gulbis,6-2 6-3 6-4,0.42,0.21,Second,0.55,0.51,88,59,30,19,Sam Querrey,2014
1,12,3,179,194,171,171,0.83,,SRB,ARG,2,7,11,39,202,207,0.82,0.64,0.66,0.52,m,0.56,0.64,Novak Djokovic,Leonardo Mayer,6-0 6-4 6-4,0.47,0.21,Second,0.74,0.41,93,59,30,14,Novak Djokovic,2014
1,15,10,199,190,150,150,0.6,0,RSA,AUT,5,3,22,21,218,215,0.83,0.76,0.65,0.59,m,0.8,0.4,Kevin Anderson,Dominic Thiem,6-4 6-3 6-4,0.34,0.24,Second,0.64,0.52,87,69,30,28,Kevin Anderson,2014
